name, math, english, programming_1, programming_2, statistics, business
Vivian Lujan,32,82,52,87,48
Patsy Cole,41,20,63,15,17
Michael Brooks,84,55,91,16,14
Jonathon Tatum,13,89,54,10,69
Dorian Hawkins,32,50,15,82,34
Stella Shephard,31,8,90,54,65
Cheryl Chavez,33,38,46,11,49
Bertram Matuszewski,14,8,81,25,9
James Quinn,51,70,36,48,22
Rosario White,18,33,67,21,70
William Daigle,1,33,94,35,85
Tam Carlton,26,23,30,6,36
Guadalupe Black,26,10,71,60,27
Melinda Malave,15,44,34,21,33
James Nemeth,63,20,67,100,27
Gregory Hartley,18,81,60,4,46
Michelle Bigelow,91,27,57,45,40
Cleo Cox,52,14,97,98,25
Ryan Lackey,63,23,26,93,23
Brianna Loker,4,77,77,21,34
Linda Stepler,71,85,81,61,0
Matthew Wright,86,44,12,83,6
Linda Riggs,44,15,35,92,54
Nathan Miller,71,25,45,79,0
Gabriela Schlaefli,19,58,76,76,8
Greg Rodriguez,17,53,56,38,42
Gregg Campbell,53,43,47,75,22
Theresa Sargent,28,11,88,86,95
Erin Eads,9,87,17,64,91
Jack Pittman,52,55,94,23,63
Susan Lopez,76,3,12,72,60
Roxanne Wen,13,32,79,63,64
Conrad Thompson,90,31,11,71,58
Donna Watt,58,72,91,72,46
Forrest Walburn,13,0,22,15,72
Jacqueline Enlow,22,39,36,82,28
Leida Venezia,33,10,95,63,48
Josie Mccollum,41,31,1,62,91
Vince Anderson,46,29,12,6,55
Ruben Koch,48,63,76,49,33
Lindsay Olmos,46,42,24,25,20
Nick Miller,74,50,99,73,17
Philip Ross,75,81,11,60,90
Cathy Pierce,31,93,50,69,66
Farah Foster,9,99,67,7,99
Ramona Moore,4,18,91,89,97
Holly Neri,85,5,13,80,44
Sandra Walsh,52,84,39,77,33
Eleanor Ledger,43,27,46,61,76
Michael Clasby,16,93,32,46,32
Belle Mitchell,24,87,35,95,24
Donald Watts,1,71,8,69,50
Scott Melara,37,46,80,30,57
Eugene Swiger,78,6,46,37,59
April Thompson,61,29,56,89,86
Charles Miller,10,54,63,58,1
Denise Long,24,12,69,86,8
Nancy Wyatt,80,94,66,28,47
Victoria Schiavo,7,80,7,36,76
David Jones,92,22,50,27,97
Brittany Holt,43,55,90,52,73
Dominique Stevens,74,26,4,98,52
Nancy Row,80,50,22,48,95
Shanice Delcastillo,72,24,87,27,17
Mark Hererra,58,58,36,23,54
Mildred Funderburk,50,24,64,66,63
Rosa Shedd,53,40,95,40,88
Monica Tracy,15,25,24,29,42
John Wilson,3,83,66,44,51
Heather Dandrea,12,39,14,53,95
Ronald Mayo,39,12,82,59,98
Walter Lafave,65,44,40,75,46
Mable Pullen,36,10,18,47,14
Mildred Thomas,52,95,57,58,98
Mary Harris,28,32,75,67,19
Justin Glass,38,44,45,15,17
Jame Coleman,48,65,7,88,14
James Davis,33,10,70,64,10
Deborah Summerlin,58,61,85,67,72
Stephanie Dickerson,59,4,68,29,19
Kelly Cooper,77,15,5,10,50
Goldie Gambino,81,11,25,75,41
Mary Brown,40,55,91,1,0
Kimberly Delperdang,71,48,2,26,10
Helen Gaff,67,11,75,98,92
Rolando Gentry,26,84,36,47,56
Mildred Bliss,32,15,49,12,0
Scott Johnson,79,64,71,23,74
Patrick Geller,47,2,35,21,18
Gerald Haigler,84,1,22,18,45
John Wildes,81,24,13,58,3
Ivette Pfaff,96,52,70,91,64
Malvina Lopez,75,51,51,74,8
Richard Brown,77,79,31,11,65
Cody Parker,24,13,95,40,77
Molly Dungan,10,13,26,97,52
Robert Cuchares,61,86,98,83,69
Kyle Mullis,64,28,36,100,80
Stacy Hill,67,31,11,51,13
James Underland,67,8,14,80,5
Damien Garcia,15,76,55,40,43
Harold Simonds,63,38,61,70,94
Earl Polk,61,7,33,65,18
Jeffrey Goldman,5,70,33,35,34
Petra Robinson,29,22,25,71,71
Angela Lister,12,51,19,73,13
Margaret Berrios,72,22,61,35,22
Milton Villanueva,42,18,63,94,38
Elnora Webb,15,54,47,86,19
James Whitcomb,5,70,46,93,1
Elaine Case,2,80,60,54,32
Kenneth Dodd,79,2,72,54,77
Fletcher Richard,24,74,53,46,29
Veronica Williams,30,77,85,59,30
David Fallon,67,4,45,5,33
Robert Castelli,32,25,17,34,96
Norman Couture,43,84,46,62,77
Paul Jacobsen,39,87,46,13,68
Patricia Fennell,18,73,52,59,90
Helen Knox,28,13,59,53,81
Sherry Kemper,79,18,71,9,41
Luis Joseph,73,46,49,24,79
Charles Durham,70,48,48,79,91
Terry Leaks,92,2,23,58,68
Thomas Colon,4,27,41,16,50
Anthony Beard,65,31,99,24,50
Misty Anthony,13,83,49,23,34
Jean Walker,83,51,87,49,15
Bernice Mahon,72,34,90,45,64
Florence Dean,58,62,46,58,52
Holli Jones,35,54,29,5,88
Sonja Mason,65,76,62,35,29
Penny Ladner,4,99,96,20,89
Sheila Re,29,20,59,62,79
Gary Lind,99,34,98,100,48
Betty Eaton,13,5,52,77,66
Shawn Moore,92,33,23,97,0
Lloyd Baldwin,13,85,99,1,29
Kevin Grinstead,11,34,71,32,86
Peggy Unger,7,56,50,28,61
Ernie Doby,100,75,16,83,50
Timothy Wells,94,8,71,94,1
Lloyd Knudsen,31,9,84,44,30
Ben Keil,38,95,59,100,78
Jesus Morant,13,14,95,30,81
Alice Atwood,31,40,7,39,82
Cesar Jarboe,70,34,1,40,60
Mitchell Crane,1,25,35,90,64
Larissa Poynter,48,84,6,26,29
Shelia Taylor,85,62,22,23,85
Thelma Ford,25,26,80,13,41
Kathleen Paz,74,10,47,40,33
Joe Mondragon,40,36,25,34,23
Alicia Howell,15,83,27,20,93
Kristine Ware,64,88,35,54,41
Russell Koch,21,25,11,89,67
Lillie Smith,12,44,51,90,95
Stephanie Mcleod,60,45,44,59,52
Susan Paya,32,35,54,58,84
Vanessa Winters,25,86,90,33,64
Nancy Oates,8,51,29,67,84
Lawrence Robinson,47,16,74,89,81
Kimberly Font,61,49,77,61,53
Leigh Shumake,43,5,0,29,92
Christina Akers,49,28,32,7,81
Katherine Lando,78,68,37,65,76
Leslie Scott,73,100,0,43,71
Robert Wesley,35,76,38,83,43
Frank Brooks,50,35,30,93,81
Catherine Rhodes,8,78,65,34,38
Audrey Digiacomo,34,97,45,47,83
Gary Peckenpaugh,35,4,0,91,63
Clare Hunt,18,1,34,80,20
Ronald Parker,10,61,20,36,41
Abraham Mcculley,78,64,71,17,5
Stacey Rubel,26,46,9,45,33
Robert Dodson,84,38,15,35,89
Kelly Debell,77,77,58,8,88
Harry Yee,25,91,61,2,35
Maria Manning,98,80,43,76,22
Valencia Chavous,28,9,73,92,54
David Sullivan,28,23,72,26,73
Harry Valerio,24,66,38,59,27
Helene Stroud,29,14,42,18,50
Jennifer Doty,19,13,73,76,65
Dolores Reed,40,27,25,89,4
William Lenning,49,17,43,66,85
Manuel Padgett,56,53,42,81,72
Ruth Alvarado,82,65,51,57,77
Ronald Mashaw,39,35,37,0,64
Wayne Anthony,49,33,81,29,23
Allie Chairez,68,7,70,21,4
Willa Mitchell,55,85,0,45,13
Mark Ailes,23,94,76,98,81
Kelley Corral,65,10,33,97,65
Petra Brewer,1,10,99,29,45
Hector Benally,60,80,17,74,18
Debby Fetter,67,59,79,79,84
Richard Stewart,58,98,61,90,48
Liz Reeves,40,12,73,71,35
Annie Margeson,26,49,15,62,70
Mary Holbrook,1,3,43,79,12
James Jones,76,26,29,77,86
Particia Rodriguez,46,1,58,36,90
Eddie Tolbert,88,50,11,35,3
Juan Brooks,52,52,16,73,13
Fumiko Cahill,65,69,8,33,65
Jeffrey Brown,41,11,85,34,52
Alice Messer,36,26,29,1,43
Dale Flynn,89,21,12,43,44
Jasmine Azure,66,18,34,50,28
Bessie King,81,89,64,56,15
Marc Holden,44,38,28,98,51
Preston Leach,74,65,67,35,66
Mark Rodriquez,53,30,23,74,11
William Newman,57,16,97,14,52
Mary Brown,8,82,74,99,97
Melvin Mills,20,47,75,7,70
Joseph Kmiotek,10,42,90,83,40
Richard Clinton,20,54,11,30,2
Russ Hoefling,91,70,25,57,53
Clarence Boyd,39,82,71,70,5
Martin Hall,32,89,80,41,69
Robert Napier,35,24,19,3,26
Cynthia Waters,96,47,99,2,77
Wanda Kidd,82,63,31,36,100
Donna Suh,99,100,6,55,79
Pamela Parson,8,66,100,9,94
Roy Mcdonald,94,52,37,29,29
William Unger,55,7,6,26,24
Anthony Collar,19,1,1,94,53
Helen Grant,33,17,84,87,24
Bobby Pilkington,34,85,83,67,59
Patricia Arnold,94,50,62,13,50
Eugene Johansen,62,37,36,79,49
Andrea Blanding,96,75,55,39,36
Glenn Dorais,44,23,89,86,83
Murray Goodier,72,55,44,85,31
Donna Satterfield,73,78,28,41,44
Mary Oneill,76,72,68,84,79
Daisy Griffith,24,22,100,41,42
Joanna Odell,33,86,59,31,3
Kyle Murdock,53,58,61,40,70
William Lincoln,97,66,68,33,33
Roy Stevens,76,18,81,26,34
Ryan Robinson,59,59,81,47,42
Matthew Alford,56,53,21,54,17
David Heck,2,34,61,48,46
Debra Carkhuff,41,52,83,85,42
Edward Turner,76,98,39,94,43
Clara Dore,22,41,36,2,78
Eric Birkland,89,15,39,33,98
Derrick Johnson,61,92,16,62,21
Ruth Deacy,87,21,37,94,96
Leslie Barone,14,58,84,65,29
James Williams,43,26,60,94,11
Brian Paul,9,3,66,31,16
Melissa Linahan,90,26,96,4,90
Kenneth Gray,80,25,43,14,51
Sheryl Scharmer,68,60,11,81,90
Nicholas Williams,41,14,36,80,91
Leroy Pearson,78,27,76,69,81
Pierre Wexler,41,32,94,2,3
Jeanette Carter,7,65,82,19,88
Charles Tatum,88,29,99,36,34
Joseph Fergerson,73,91,28,57,72
Erin Goodwin,53,78,38,5,87
Glenn Kutz,15,68,37,52,68
Micheal Reid,0,26,10,94,10
Connie Graves,68,74,35,69,12
Philip Dahl,83,49,47,50,8
Cole Weatherford,93,7,65,90,55
Wendell Leischner,15,33,88,57,74
Janet Brandon,79,13,58,88,62
Michael Forbes,27,44,13,100,31
Luis Moorman,61,74,32,60,8
Maria Thomas,76,57,57,50,85
Wanda Powell,10,21,29,91,34
Barbara Sachez,14,75,65,30,49
William Jones,44,64,59,50,11
Robert Wishman,56,12,66,89,28
Amy Brooks,62,6,92,38,26
Edith Bard,28,86,14,83,36
Isaac Dobson,94,98,37,48,61
John Carrol,65,29,82,13,54
David Rosenberg,55,15,1,19,18
Winona Tennant,43,93,53,73,28
Patrick Krause,88,38,19,62,20
Shannon Lovejoy,91,81,21,70,45
Joyce Smith,30,15,38,43,48
James Stecker,74,17,33,35,47
Kari Leavitt,64,69,31,6,90
Taylor Nance,54,88,97,96,19
Marvin Defranco,32,76,93,99,36
Elizabeth Lozano,78,25,40,37,44
Edith Blanco,80,34,76,84,63
Angelique Jansen,23,32,95,24,17
Devon Dailey,66,9,35,65,36
Tracey Rhodes,39,3,49,98,56
Joanne Pash,100,23,65,90,48
Marie Navarro,35,75,49,0,5
Doris Wilkinson,100,72,60,45,31
Marjorie Lewis,43,10,14,85,73
Larry Worley,100,18,12,44,98
James Montanez,65,49,35,42,31
Kaye Volk,31,8,73,77,7
Gregory Diaz,47,88,31,97,15
Kathryn Moses,14,79,85,97,22
Christine Jenkins,77,2,66,69,34
Pamela Henderson,91,71,42,57,38
Harry Owens,58,84,26,89,33
Kimberly Manos,14,74,82,38,24
Demetrius Lewis,3,28,75,82,88
Adrian Echols,73,48,17,65,18
Lillian Thacker,59,60,86,71,89
Russell Krigbaum,54,0,84,6,61
Peter Watson,25,43,37,70,75
Deborah Cassidy,97,2,35,80,7
Ross Ackies,67,29,95,57,7
Kendall Campbell,26,26,89,13,5
Alvin Russo,42,99,93,19,4
Lisa Hunter,73,52,47,0,30
Raymond Mastriano,67,31,43,37,50
Brett Lampron,42,47,87,52,73
Virginia White,86,30,82,48,33
Quinton Robison,23,10,0,50,13
Tressa Frazier,95,23,14,59,30
Maria Taylor,68,83,76,46,80
Glenn Parks,81,71,72,25,77
Jeffrey Bradley,15,52,43,39,93
Peter Chandler,77,69,48,81,14
Bennie Schaffert,73,51,26,91,13
Ines Santiago,22,58,79,50,72
Maria Chrostowski,6,23,3,93,71
Paige Mack,83,71,12,38,40
Terrance Wesley,41,63,12,86,16
William Mcmillan,56,1,62,26,70
Jonathan Baker,80,29,69,93,77
Judson Steele,8,98,30,92,9
Maxine Chaplin,52,96,43,27,68
Melva Williams,21,89,95,0,99
Charles Torres,93,45,57,31,48
Don Martinez,29,32,70,19,6
Michael Neptune,66,44,66,68,48
Darrin Horne,84,5,87,29,13
Dorothy Bloom,26,66,86,10,99
Arthur Light,92,65,94,22,81
John Kline,3,85,50,35,67
Michael Beck,88,10,57,24,13
Lucille Mccray,36,80,98,16,15
Edward Gilbert,35,80,63,78,78
George Davis,96,73,56,67,96
Rachel Reifsnyder,92,12,67,50,91
Patrick Ferreira,62,33,3,4,26
Masako Allred,12,67,41,27,17
Eileen Onks,56,26,9,37,66
Lisa Bergman,73,75,36,90,60
Cristina Slenker,91,29,57,2,55
Annette Neal,33,78,22,68,2
Elizabeth Collum,0,2,79,54,55
Roberta Rhames,26,81,37,42,29
Lawrence Box,60,53,0,30,9
Angelita Eadie,30,9,29,4,8
Kayla Simmons,75,78,52,34,71
Amy Holt,73,28,83,35,100
John Martin,82,22,5,16,38
Mike Shade,75,60,24,61,88
Ethel Shelton,74,36,20,67,22
Mallory Leri,70,88,10,58,21
Eulalia Blackwell,25,16,49,26,20
Darren Medrano,66,82,69,90,60
Joseph Brown,65,46,53,95,14
Robert Johnson,28,96,49,86,3
David Patterson,74,20,66,92,19
Danny Colby,44,8,24,2,7
Eva Horton,84,93,41,20,9
Betty Beltron,97,27,51,60,0
Daisy Richard,77,37,16,28,0
Glenda Reynoldson,6,2,79,8,24
Carol Smith,53,68,12,66,36
Margaret Nurse,96,36,9,49,91
Louis Gionest,14,29,17,60,14
Kirk Steffenhagen,27,52,53,96,92
Bryan Klepchick,97,41,98,65,12
Gregoria Bickers,53,83,26,94,26
Karen Ratliff,25,50,55,79,9
Gerald Poole,5,14,56,57,88
James Hickey,33,97,37,45,50
Nancy Taylor,7,8,33,72,84
Trevor Hazley,49,32,78,53,46
Robert Nelsen,97,89,13,45,97
Dixie Clark,58,72,46,52,42
Desire Peralez,54,73,18,43,46
Paul Gaucin,35,81,30,71,86
Pauletta Senay,85,21,88,4,22
Dion Pidgeon,73,91,62,23,59
Jacques Smith,9,56,58,93,92
Michael Dunaway,0,15,89,94,100
Christopher Evans,94,4,44,34,29
Leona Chavez,63,81,98,72,27
Judy Brown,80,23,38,79,74
Howard Parker,75,75,43,3,99
George Wills,86,65,49,81,39
Jonathan Lincoln,36,86,28,94,100
Thomas Moorman,63,62,59,68,83
Kevin Guthrie,40,8,100,15,44
Christine Wyatt,60,23,13,73,59
Molly Stephens,85,92,78,54,59
Jerome Hand,39,18,28,29,64
William Jansen,30,35,78,58,54
Jamie Sampson,100,29,23,58,4
Mary Mcdonald,29,98,37,23,61
Joann Biggs,1,8,51,93,100
Kenneth Greggs,10,95,77,68,65
Tony Frazier,61,27,53,46,7
Clara Bibler,58,94,77,46,20
Hope Rodriguez,69,18,8,54,94
Thomas Young,23,38,47,40,15
Daniel Coleman,62,10,20,38,53
Brenda Mitchell,92,82,93,38,88
Peggy Marin,98,13,71,83,57
Kraig Ramos,0,56,99,64,41
Thomas Lofquist,84,29,86,9,33
John Russell,14,48,79,69,76
William Morris,21,63,80,12,28
Patricia Langford,62,47,2,100,17
Gary Mcfadden,0,97,98,66,87
Catherine Cooper,7,67,69,41,49
Arlean Minton,2,31,55,42,12
Warren Matson,6,64,37,49,12
Ronald King,47,70,13,49,57
Elizabeth Flores,65,45,95,77,99
Gloria Matthews,24,1,17,62,24
Jonathan Clouston,97,20,71,77,15
Gertrude Robey,95,76,90,59,97
Lorena Martorello,84,90,23,43,33
Maggie Siebert,7,19,87,69,94
Glen Dillard,14,0,23,67,62
Frederick Martinez,7,50,56,17,89
Vanessa Whyms,83,32,17,64,68
Liana Barnes,4,11,10,39,18
James Simon,83,1,35,53,44
Darlene Surface,69,63,98,45,45
James Simple,3,90,72,62,33
Theresa Sandell,71,53,41,38,96
Darlene Garza,65,79,45,62,49
Dominique Shay,61,78,10,16,41
John Shannon,78,70,8,82,1
Nathaniel Lindsey,2,69,40,9,61
Eugene Hunt,85,75,0,5,28
Ronald Withers,52,54,43,70,8
Diana Rodger,41,93,35,50,79
Florence Hafele,75,19,88,73,61
Edna Trevino,53,10,80,33,26
Carol Rose,86,96,18,48,17
Matthew Herrera,75,26,48,21,48
Eduardo Shepard,9,60,11,94,66
Mary Boles,68,22,43,84,88
Alex White,7,84,41,1,79
Tanya Lee,29,3,49,65,9
Joseph Ellis,89,2,93,21,70
Jason Wilson,1,9,6,45,15
Dennis Olson,8,92,59,52,38
Pamela Martinez,20,28,50,24,59
Traci Brandon,97,53,54,4,1
Britta Potts,12,19,93,56,18
Danny Cavicchia,47,87,30,49,21
Samuel Hyppolite,41,66,76,40,66
Louise Lange,75,50,95,85,72
Lorrie King,30,55,18,10,24
Diana Osborne,89,5,91,79,88
Megan Boucher,18,70,63,48,31
Ernest Rieke,98,61,32,70,61
Allen Jentzsch,36,82,0,48,62
Brandi Johnson,82,67,37,69,21
William Simon,75,16,9,3,12
Ryan Goforth,7,90,89,79,34
Cheryl Castilo,29,57,37,77,21
Robert Smith,40,28,22,18,63
Susan Mccroskey,28,62,5,10,1
Katie Billingsley,87,48,66,8,51
Josephine Seagraves,8,31,97,78,93
Margaret Garcia,21,87,26,86,69
Randy Pope,93,98,44,86,18
Jody Jefferson,18,37,65,94,35
Cheryl Cain,14,86,89,76,0
Kurt Pruitt,3,59,71,94,2
Stephanie Hamel,85,90,19,16,73
Helen Cummings,49,7,72,63,21
Rosa Allen,10,52,79,4,63
Anita Hinostroza,26,71,27,49,13
Melissa Hansen,62,2,95,7,86
Nancy Coronado,22,25,84,34,90
Lauren Taylor,32,54,10,19,8
Margaret Gerhart,56,15,3,38,0
Emmanuel Dame,54,6,72,25,4
Bernard Garvin,90,99,39,10,92
Devin Kinyon,13,93,63,67,87
Michael Belt,58,48,42,1,91
Betty Brown,12,11,73,83,69
Rita Dotolo,11,6,95,64,15
Maricela Eguia,33,26,65,69,46
Steven Besley,59,74,69,85,66
Roberta Starks,49,35,43,60,1
Curtis Casali,73,68,47,8,78
Sharon Lewis,100,31,86,33,34
Paul Trotz,16,27,48,39,66
Donald Townsend,99,94,33,39,16
Floyd Greer,51,66,79,30,69
Don Allison,50,33,14,36,27
Richard Stilwell,84,55,87,41,87
William Mccaw,17,32,58,87,93
Tia Lara,64,27,69,30,75
Rhiannon Powers,51,80,62,79,86
Candace Berube,15,40,63,76,98
Emmitt Fudge,51,33,90,78,33
Tina Reed,18,94,50,97,97
Leandra Sloan,49,27,92,45,22
Lawerence Jones,67,79,97,58,4
Blake Daniel,52,40,34,74,71
Roger Tatum,78,76,44,24,27
Charles Andrade,12,65,2,93,68
Meredith Gatewood,73,80,29,53,70
Monica Bell,37,18,71,68,83
Ellen Boyd,51,21,10,4,59
Amanda Heiliger,1,14,27,51,87
Joe Spear,28,90,39,100,28
Gail Anderson,54,2,55,6,0
Melanie Harris,57,8,65,90,58
Catherine Mckinney,6,37,12,14,4
Constance Ensley,57,76,52,84,59
Daniel Mann,50,18,17,77,33
Doris Cain,9,39,85,41,80
James Mackay,97,0,54,43,49
Evelyn Mullane,20,63,70,32,5
Andrew Kinnaman,24,80,53,15,53
Gregory Israel,26,94,63,5,43
Gerald Perez,39,11,1,46,17
Ray Houston,81,76,83,82,82
Barbara Mumford,7,37,29,1,28
Marjorie Perkins,74,75,50,65,77
Michelle Ferguson,55,2,98,53,47
Tammy Bunting,98,21,48,54,83
Marian Clark,100,78,0,9,30
Alison Fischer,99,83,63,51,88
Roger Loving,96,56,63,33,25
Donald Quezada,83,30,8,99,100
Alia Wynne,60,26,50,17,12
Gabriela Saenz,31,61,43,12,65
Leo Durant,10,73,76,87,45
Kelly Aronowitz,1,45,21,23,12
Tomika Vidinha,60,83,24,72,83
Carolyn Clark,25,24,58,64,54
Nga Pope,40,72,46,12,74
Cliff Waite,69,75,29,36,40
Bruce Alderman,54,79,73,79,90
Gabriel Doyle,76,57,64,23,42
Helen Levine,93,52,58,62,21
Melissa Johnson,73,20,49,100,98
Ruby Nesbit,6,72,68,96,66
Mary Jackson,80,21,57,40,34
Ignacio Collins,36,10,69,49,53
Morris Owens,53,10,69,91,92
Priscilla Thomas,65,8,31,9,32
Jack Davis,98,45,55,21,45
Mary Walker,49,5,53,32,63
Kristin Carpenter,95,27,38,93,26
Lydia Ackley,43,11,34,98,34
Weldon Harper,40,17,57,74,43
Mary Green,2,74,31,100,81
Roger Cason,42,78,1,20,81
Katherine Church,20,7,87,36,62
Rickie Jones,0,97,43,49,64
Charmaine Richter,96,40,32,17,87
Leah Andrews,29,18,72,29,45
Scott Carrabine,62,98,0,64,8
Joshua Mankel,75,19,21,71,82
Michael Hampton,18,65,17,77,52
Michael Middleton,20,26,51,69,43
Rodney Barrows,12,6,9,85,74
Michael Johnson,18,85,69,24,24
Allison Lininger,68,28,64,100,20
Helen Hernandez,92,88,7,66,39
Stephenie Jones,53,81,26,77,27
Julie Asmus,58,4,20,93,37
Mary Clemons,20,86,6,24,89
Mary Griffin,49,19,96,51,6
Mickey Myers,73,7,35,73,6
Lena Irons,74,57,0,88,6
Carl Webb,33,0,6,63,54
Holli Farrey,5,62,75,3,47
Joann Ayer,71,91,60,37,85
Cassaundra Candland,79,86,30,96,74
Glen Stewart,38,79,71,89,33
Victoria Burch,22,80,71,91,59
Scott Chapin,90,15,33,54,71
Meghan Davis,91,40,26,46,78
Joseph Gilyard,54,49,15,73,82
Guy Serrano,88,47,36,3,7
Virginia Davis,9,31,11,23,22
Fred Thedford,64,80,66,94,85
Samuel Barrow,5,47,100,83,90
Diana Knapp,31,12,11,3,40
Rodney Rice,32,21,42,98,86
Helen Rizzuti,25,28,88,16,66
Scott Bruhn,65,63,87,52,50
Guy Wittwer,24,50,64,27,41
Ruth Estler,12,69,46,83,81
Georgie Rustad,68,62,75,76,89
Renee Childress,56,67,7,0,43
Margy Smith,90,38,70,55,77
Jo Carleton,88,94,40,96,91
Gidget Crutchfield,24,7,45,98,27
Julie Swindle,46,85,96,41,9
Jacqueline Mederos,37,61,94,11,95
Julie Plunkett,26,26,15,5,28
Walter Creswell,77,68,38,6,21
Margarita Hunter,32,21,31,71,39
Sandra Gallagher,97,61,39,54,30
Sandra Miller,80,3,54,29,51
Elizabeth Peppers,36,12,72,85,72
Melanie Hernandez,84,99,36,17,81
Raymond Napier,91,60,79,5,23
Kenneth Hines,95,57,25,7,64
David Bernardino,83,74,31,74,73
Danny Goldman,54,87,17,59,21
Donald Lopez,61,10,38,14,76
Leo Windham,66,38,96,86,32
Jonathan Cradle,34,37,43,0,15
Jessie Gonzalez,80,54,31,88,2
Joyce Cates,7,10,99,99,6
Kevin Miller,17,46,98,26,62
Brandon Ayres,57,72,64,42,84
Lucille Karp,69,62,15,2,71
Shawn Ferguson,62,89,65,79,58
Corina Wark,34,100,58,98,36
Tommy Jeffries,20,66,90,71,82
Angela Rankin,19,43,7,91,0
Robert Sanchez,89,86,83,33,39
Marvin Pettie,59,74,19,67,57
Sara Richards,97,86,48,76,77
Cheri Adamson,85,22,52,93,41
Shelby Flowers,48,40,23,18,84
Jerry Caponera,41,56,85,29,95
Joann Lagrone,3,34,87,69,72
Richard Ingram,63,49,27,53,46
Robert Vaughn,15,82,13,3,97
Donald Hicks,30,41,0,8,100
Lawrence Blanding,93,82,71,90,25
Walter Vazquez,71,77,91,61,91
Phillip Soares,15,55,15,64,33
Thomas Koenig,35,75,16,10,67
Jayson Adams,31,65,13,38,1
David Fish,91,69,73,17,75
Francis Laird,53,18,21,96,87
Jessica Ortiz,6,40,70,27,52
Joey Young,51,73,29,4,45
Estelle See,78,85,73,83,96
Alvin Castro,1,66,10,95,17
Alex Hunt,36,70,92,83,42
Kate Bannister,30,62,69,92,100
Felix Scott,89,9,59,23,42
Ben Lowe,40,76,61,45,26
Nathan Ziegler,72,43,15,29,87
Ralph Muellerleile,7,82,60,61,11
Robert Craig,68,77,28,66,50
Vincent Vanleer,40,20,56,90,29
Barbara Elliott,56,32,70,95,91
Elsa Paul,88,11,76,17,25
Richard Gerth,100,87,15,8,82
Gloria Barto,36,88,57,78,85
Terry Thompson,35,76,17,6,83
Douglas Morrow,84,21,34,97,42
William Hogeland,68,64,45,91,28
Hilda Coffey,89,65,20,24,45
Ryan Bills,86,39,48,47,91
Joseph Hertel,32,17,72,19,99
Melanie Baeza,79,50,12,58,86
Carrie Varney,49,64,87,49,21
Reatha Bryant,41,66,58,85,56
Margie Phan,88,86,100,30,13
Elsa Stuckey,68,17,77,23,69
Jeffery Stapler,78,51,67,72,10
Nancy Scholz,83,31,99,45,86
William Gentry,0,94,43,46,74
Charles Hewes,46,62,95,28,33
Charles Barbour,50,46,85,78,0
Maryann Loveless,93,75,58,1,20
Rachael Warnick,60,6,25,73,72
Wilbur Parks,91,65,94,72,42
Fredrick Tuliau,2,69,52,38,89
Gail Smith,34,35,50,57,95
Carol Dorr,98,88,6,40,87
Richard Sawyer,64,87,6,94,47
Larry Devore,78,11,46,20,88
Luis Williams,5,67,47,16,21
Fernando Donnelly,66,13,95,2,71
Mary Allen,19,69,98,100,28
Steven Quintero,71,99,52,93,66
Miguel Siler,59,43,56,48,52
Alfred Johns,70,98,68,45,8
Rose Knight,86,94,38,78,2
Charles Duchene,57,87,66,5,85
Nikki Moore,98,65,96,19,37
Lorraine Peters,36,82,80,35,8
Russell Bailey,80,41,32,24,53
Mike Kochevar,57,44,49,100,64
Michael Miller,66,32,33,57,60
Michael Miller,29,7,46,49,6
Sarah Vallien,13,21,66,85,83
Johnnie Pickett,62,7,27,18,24
Sean Fabrizio,27,17,5,80,86
John Money,97,51,66,95,9
Ray Goodin,85,95,61,16,91
Maria Lucas,97,36,9,32,82
Erin Gibbs,52,66,14,37,34
William Flores,69,92,59,19,92
Ryan Hoffman,64,72,27,74,61
Rafael Mesich,49,56,44,31,44
Cynthia Lemmon,65,21,70,27,71
James Leblanc,1,79,4,75,1
James Stedman,22,5,69,68,81
Zachary Bane,3,48,90,94,57
Ben Cameron,89,45,73,99,32
Anthony Leung,24,90,35,96,35
Beulah Weichel,9,20,62,36,35
James Ainsworth,16,78,42,21,28
Betty Carr,66,30,19,10,70
Calvin Pynes,67,64,30,87,31
Rudolph Smith,98,40,98,82,100
Jane Blaney,2,1,10,56,43
Sonya Smith,39,3,17,29,20
Kelly Morgan,18,46,51,31,33
Megan Battle,90,17,40,11,32
Carmen Seifert,56,94,18,69,20
Joseph Chance,3,65,79,83,9
Joanne Muse,68,84,95,67,64
Samantha Henry,46,83,44,67,71
Dora Ferrer,99,71,70,61,55
Dorothy Nichols,54,5,36,3,97
Patrick Castro,42,57,80,24,15
Lottie Shelquist,1,12,74,24,73
John Wilson,51,64,1,87,11
David Coyle,30,40,47,47,69
Jill Triplett,91,49,1,6,55
Sherry Hinkle,94,16,35,67,70
Yolanda Allen,82,84,62,50,88
Elizabeth Holloway,98,41,89,96,78
Anna Winslow,6,52,96,14,94
Tami Sorenson,3,86,29,33,26
Milton Berlinger,25,5,50,97,13
Jeffrey Kirby,38,20,77,96,75
Patricia Brooker,33,21,79,31,74
Gloria Swenson,71,70,52,54,28
Antonia Monigold,16,95,3,89,11
Kimberly Glassman,35,57,5,9,21
Joseph Spegal,61,35,39,36,76
Camille Franzese,54,85,81,23,47
