name, math, english, programming_1, programming_2, statistics
Larry Niederberger,23,48,32,42,63
Scott Christopher,56,60,74,7,27
Gilbert Mayhew,9,12,9,51,22
Doretha Bailey,37,9,38,7,79
Leroy Delamora,59,40,10,32,71
Marlon Muchow,16,16,80,99,38
Terry Gloor,43,22,23,17,20
Patricia Thacker,65,54,27,59,48
John Spillman,41,4,5,99,39
Rose Gressler,85,74,3,53,73
Walter Ohler,85,31,97,68,60
Cheryl Stindt,73,83,88,94,49
Mary Roberson,72,97,76,32,49
Alice Marks,56,3,52,98,55
Lois Lewis,50,34,42,23,40
Jennifer Parker,19,55,13,6,90
Gerald Machuca,54,39,85,100,6
Dan Ecker,64,5,11,89,28
Jason Gentery,49,10,84,66,3
Lloyd Fernandez,87,43,29,56,43
Ruben Delaune,0,50,20,72,7
Terry Valdez,65,23,60,78,39
Lorraine Robinson,69,87,15,26,3
Juanita Logan,5,25,30,95,57
Mary Dawson,10,22,32,97,99
Marie Taylor,23,38,11,6,62
Janet Middlebrooks,8,51,99,35,97
Rutha Furey,85,5,55,28,70
Angela Richmond,45,8,61,36,85
Gloria Chen,45,58,96,62,4
Catherine Bang,73,20,65,80,85
Jose Diaz,97,64,63,48,47
Jamie Tait,90,45,39,82,63
Regina Crowell,57,51,93,32,67
George Wier,77,7,18,68,58
Jennifer Stewart,59,98,37,97,85
Joyce Ray,12,55,64,67,97
Ginger Preston,89,31,29,21,70
Christopher Dorsey,58,95,93,38,12
Harvey Crowley,72,93,91,47,38
Edna Carley,86,22,18,19,20
Carmen Taylor,69,61,93,10,100
Jeremy Hart,80,72,3,48,58
Ronnie Ambrose,51,9,46,84,75
Willie Caputo,31,49,100,53,12
Andrew Segura,92,98,91,14,64
Tina Burns,37,17,64,83,84
John Getzschman,46,36,43,96,85
Kristine Ross,57,75,87,22,58
Michael Sheppard,14,6,23,73,90
Roy Hastings,70,31,0,99,66
Malika Bolduc,87,64,70,59,92
Steve Schrier,32,100,65,25,17
Daniel Logan,98,28,0,22,43
Lisa Parr,56,28,71,41,31
Lydia Denham,27,38,52,60,19
Katrina Koenig,82,12,35,43,30
Deborah Pan,15,8,37,29,4
Carol Jackson,69,81,96,7,56
Mario Iha,32,89,16,92,58
Lisa Jones,70,56,73,1,0
Michael Smith,100,35,71,88,19
Jesse Smith,19,72,52,81,48
Mario Doyle,23,46,58,1,67
Matthew Moore,29,93,37,13,27
Jeffrey Davis,77,95,15,95,82
Nancy Roberts,80,16,81,64,89
Regina Ortiz,61,93,36,55,87
Theresa Herron,37,85,94,45,39
Raquel Krokos,24,98,64,59,59
Marian Miller,81,54,63,36,26
Jackeline Fisher,40,29,46,97,99
Gregory Crain,80,62,69,55,92
Carol Jernberg,1,25,63,68,7
Melvin Tallent,67,46,68,87,28
Jack Gibbs,75,19,75,15,20
Consuelo Madden,34,16,21,17,60
Mary Bayard,64,78,18,86,89
Patrice Grace,50,83,14,62,22
Robert Gonzalez,67,14,91,62,59
Katrina Lyon,60,85,29,60,100
Kesha Dorland,31,84,61,57,42
Jay Basista,47,25,60,87,1
Juan Harris,0,8,80,27,94
Brendon Landis,10,22,36,5,34
Shelia Smith,83,75,91,23,97
Larry Ambler,50,49,37,42,16
James Phariss,39,20,80,88,41
Brenda Ashby,26,60,15,23,26
Danielle Claar,27,68,53,8,53
James Thompson,56,66,10,34,25
Franklin Roden,24,68,65,16,44
Joyce Richardson,12,66,50,12,25
Mary Deardorff,62,29,30,78,97
Lennie Gingrich,84,18,45,92,69
Sybil Porter,76,88,94,0,28
Mary Farias,46,39,49,89,10
Ronald Baldyga,99,75,92,47,81
Dorthea Lawrence,63,53,25,3,43
Robert Nettles,65,69,33,76,4
Monica Atchison,7,100,45,28,40
Charles Cruz,18,4,89,25,40
Millard Parker,2,86,68,59,94
Kimberly Graham,53,92,20,67,89
Sharon Dossett,15,55,50,75,59
Shirley Wiles,73,99,80,72,91
Olga Long,59,31,48,9,62
Lillie Hodges,18,10,44,43,93
Cynthia Rambert,23,61,89,35,97
Robert Freitas,59,50,49,77,88
Jordan Tooks,76,87,31,88,19
Dan Black,96,61,81,43,72
Cynthia Tang,22,44,5,49,30
Terry Shelvey,26,60,53,97,12
Collin Garcia,87,78,49,55,85
Rachelle Worden,37,98,37,81,78
Virgie Connor,62,59,29,100,47
Elizabeth Bryant,7,48,28,82,1
Christopher Gillespie,2,41,6,64,64
Alison Lutwin,83,14,58,94,2
Crystal Hamilton,24,83,66,54,50
Eileen Robertson,51,76,10,82,26
Roy Ojanen,46,77,31,49,43
Doris Hunter,24,82,44,34,5
Mabel Mendoza,90,19,53,39,75
Carlos Bailey,46,36,84,20,64
April Brown,89,100,71,61,89
Marie Vollmer,11,0,43,61,6
Delores Moore,85,89,87,13,66
George Jolly,39,39,60,26,32
Amy Freiseis,21,99,21,73,36
Robert Wallace,9,54,50,59,2
Tina Moore,85,25,14,100,12
Alfonso Kolb,94,57,18,26,0
Jacinta Suitt,2,25,3,60,84
James Sanyaro,6,32,9,64,22
Alena Ryan,45,62,62,5,8
William Stiver,59,91,25,92,22
Lily Vescio,23,0,71,10,34
Paula Rogers,26,79,13,37,69
Susan Harris,25,97,22,90,50
Ronald Feinberg,62,36,64,96,11
Felicita Gardner,27,78,43,29,30
Mildred Smith,34,78,43,1,32
James Perreira,5,6,96,71,96
Juliana Shields,77,98,55,49,51
Gertrude Sadler,65,53,11,33,100
Ronald Heredia,84,59,65,41,0
Lillian Ross,79,58,91,58,76
Alexander Cody,67,85,60,60,17
Kathleen Hellwig,71,68,88,34,8
William Johnson,11,75,60,14,13
Marion Biser,46,91,84,27,9
Richard Whetstine,30,99,79,33,63
Walter Latshaw,88,43,8,16,26
William Sewell,65,52,70,62,37
John Hossler,76,25,81,1,63
Jonathan Montgomery,82,83,86,72,38
Leo Martello,55,78,17,85,53
Randy Petrson,79,50,14,56,97
Dolores Watters,85,65,58,50,14
Victor Tomlinson,90,80,19,44,99
Charles Hamilton,43,36,55,84,26
Joel Wynn,12,83,14,51,52
Kirk Taylor,100,71,23,70,23
Stefani Hussey,40,80,29,64,1
Lowell Burkhardt,33,29,40,5,85
Jill Bekis,99,6,43,3,65
Brandy Tanner,42,75,93,71,24
Mary Rose,63,48,32,59,21
Courtney Howard,93,29,61,59,27
Jenell Zink,49,22,95,17,19
Charles Scrivner,9,28,97,11,76
Michael Perry,30,61,48,63,42
Tamie Mewborn,46,20,65,88,70
Larry Lee,45,57,79,100,80
John Cimini,27,20,11,6,62
Cheryl Knight,92,81,60,39,78
Debra Gantt,13,14,14,60,3
Rebecca Perkins,11,22,17,78,10
Betsy Elie,48,69,71,65,65
Jimmy Williams,14,33,44,64,15
Roberta Gilliam,82,11,44,46,91
Doris Uribe,50,0,70,97,63
Kristina Kendig,46,5,62,86,12
Molly Quirarte,4,19,38,31,96
Justin Scott,34,34,22,11,10
Marion Leonard,21,74,59,30,90
Alexis Bartamian,72,1,20,2,17
Kenneth Wetherington,71,39,66,57,18
Joe Dunn,20,59,5,24,71
Katrina Bruno,1,50,73,67,69
Roland Slaney,49,85,38,3,49
Bonnie Bennett,67,11,91,7,80
Helen Ho,35,28,93,42,45
Max Ervin,68,90,35,47,68
Thelma Mccrea,77,22,29,56,52
John Burton,88,32,0,70,83
Warren Havard,43,5,83,89,53
William Cline,97,57,23,7,27
Jerry Gallant,65,77,71,9,51
Teddy Colvard,53,46,69,32,99
Roland Mcdaniel,17,64,17,68,3
Alberto Malone,97,83,1,26,83
Joe Vo,11,86,42,89,71
Livia Elliott,22,33,76,62,24
April Sutherland,24,74,1,51,82
Federico Clyburn,23,78,61,13,2
Eva Drakes,52,55,9,86,54
Angeline Rivers,95,80,58,16,10
Bryan Covarrubias,85,89,33,94,39
Marc Tolbert,1,93,58,31,100
Virginia Moss,33,71,88,11,82
Carolina Chapman,3,22,13,25,78
Iris Hodak,57,4,5,35,48
Dana Liu,65,84,56,92,76
Brent Walker,42,21,82,40,3
Richard Katz,99,82,45,50,93
Penny Thornton,5,90,61,14,82
Robert Richardson,55,28,40,89,29
Jeanette Karas,24,35,63,59,97
Marjorie Vicini,78,59,4,83,43
Cindy Grant,61,34,24,48,77
Hattie Dang,40,60,13,50,40
John Davis,80,6,47,48,97
Christie Fowler,33,69,52,39,37
Mary Sholar,37,78,92,68,10
Barbara Baldwin,74,25,86,80,48
Sang Fryson,92,90,12,57,67
Jeremiah Weatherford,65,14,79,91,30
Christine Stanely,11,57,15,48,1
Elizabeth Jones,54,40,24,35,99
Charles Reed,71,24,45,13,26
Willian Bennett,97,61,87,54,6
Vincent Forbes,75,47,34,15,94
Gerard Bullock,76,15,0,11,0
Nicholas Morin,12,34,87,64,6
Dorothy Schmidt,45,70,45,31,78
Helen Sinclair,45,22,92,17,35
Wesley Perie,42,44,45,3,22
John Cunniff,18,0,23,19,16
Jessica Jones,92,17,89,29,61
John Dilworth,83,61,100,80,31
Paul Monteleone,52,85,37,78,51
Kenneth Gordon,92,31,25,13,33
Warren Mceachern,40,58,27,92,49
Virginia Dawson,62,9,81,25,98
Jeff Moscoso,50,91,20,34,17
Donna James,85,39,59,29,42
Leslie Shultz,35,17,93,24,79
Rosa Bergeron,69,38,8,24,13
Chandra Woolsey,40,49,38,27,72
Joseph Rishel,31,81,85,88,39
Joel Armstrong,56,55,28,43,84
David Stough,95,22,35,1,27
Rolando Newton,51,96,39,26,56
Penny Underwood,82,85,66,89,55
Daniel Pregler,34,36,4,93,62
Moses Marks,68,2,93,56,52
Harold Cazier,22,29,60,38,11
Frank Walker,19,18,88,66,24
Timothy Secrease,7,70,73,67,7
Stephanie Perdomo,42,62,53,95,36
Jessica Lopez,98,55,0,80,16
Karl Short,58,32,93,93,17
Tara Gerdes,37,28,9,28,65
Betty Miller,21,95,71,90,5
Catherine Simila,97,26,5,84,81
Mildred Patrick,59,23,0,76,39
Louis Henry,36,66,40,23,77
Carole Estes,21,2,100,98,35
Samantha Mccollum,96,86,50,69,87
Sharon Castro,70,75,41,39,90
Brad Williams,15,55,42,11,49
Brenda Weyandt,50,34,55,37,90
Joyce Lando,64,57,29,13,53
Isaac Andersen,64,22,21,68,80
Donna Burger,86,44,16,24,88
Mary Lawson,32,38,37,88,68
Donna Peterson,2,49,72,80,59
Donald Hall,58,10,65,20,21
Patricia Andrade,8,35,53,74,98
Bernadette Carmichael,3,90,42,66,35
Theodore Keith,58,93,93,41,57
Irene Dorsey,86,11,36,7,43
Heather Okane,21,46,66,34,18
Justin Givens,23,95,92,22,70
Kathleen Tamaro,84,5,50,30,87
Jason Chao,77,26,1,24,31
Michael Tuley,12,0,53,29,35
Jean Walson,74,48,74,66,50
Dustin Wright,42,49,25,65,53
Terrance Brown,35,12,95,45,12
Irma Ashton,14,45,90,28,3
Nancy Spaulding,28,61,38,17,91
James Ivy,24,52,77,3,67
Roland Coyne,21,92,52,89,97
Katheryn Johnson,45,32,21,63,79
Andria Price,73,10,26,24,59
Anthony Shaw,3,47,32,28,14
Edward Ohmen,64,33,45,63,12
Rae Ortega,23,42,41,70,24
Rose Villegas,25,100,28,92,4
Dwight Kim,24,60,68,7,9
Meagan Williams,70,80,95,81,34
Craig Dixon,7,5,100,23,30
April Waverly,37,4,39,68,63
James Williams,1,21,41,20,64
Gloria Weipert,1,49,6,100,41
Billie Waston,55,82,50,58,59
Rose White,82,77,76,45,78
Eric Garrett,64,40,9,63,26
Peter Bremmer,90,91,12,46,87
Julie Metz,99,55,31,84,75
Ileana Snoke,40,49,62,97,47
Andy Salazar,79,6,4,35,12
Ray Lorraine,8,48,49,27,42
Tim Plazza,50,64,56,93,86
Fannie Wurzbacher,52,81,70,77,75
John Orozco,75,81,100,96,56
Craig Slaughter,36,1,13,13,36
David Pruitt,18,59,90,53,24
Clara Copeland,69,36,18,18,39
Patricia Roberts,23,31,83,83,71
Allan Elkins,70,60,42,58,24
Annie Langhans,3,85,63,18,65
Neil Erhardt,78,77,40,29,98
Elton Lawrence,66,95,19,54,91
Latonya Matthews,71,76,74,93,73
Daniel Matthews,32,22,42,78,11
Brett Peters,0,15,71,33,98
Rebecca Wallace,56,30,33,49,30
Andres Barrett,57,45,57,43,23
Cathryn Beardsley,21,27,7,44,41
Jeff Reyes,44,90,44,38,91
Leslie Bates,72,57,6,41,31
Betty Lauterbach,67,46,40,51,29
Albert Foster,32,77,85,32,9
Michael Rosenholm,55,1,79,29,33
Linda Then,27,64,26,61,61
William Turner,2,19,85,68,72
Cecile Back,4,24,77,57,44
Lorelei Long,91,47,58,3,22
John Martinez,92,37,38,7,69
Gregory Stringer,97,33,28,0,77
Evelyn Garvie,33,1,26,28,86
Monica Chan,19,43,84,26,72
Steven Cabanilla,22,62,52,50,97
Patrick Waller,9,24,33,85,56
Shelby Goss,60,74,38,0,17
Rachael Shorb,81,84,78,2,78
Betty Stevens,88,70,77,33,93
William Fraley,12,27,34,90,12
Robert Ross,73,42,69,32,12
James Culpepper,77,47,19,1,13
Joe Summers,91,17,40,92,51
John Melton,0,50,14,14,28
Joseph Bice,18,21,54,30,99
Jose Weeks,65,25,18,7,43
Deborah Nash,91,100,74,11,26
Daniel Rodriguez,42,64,39,66,41
Melissa Dixon,70,53,60,33,90
Jose Surles,14,13,52,8,72
Charles Shirley,25,29,91,66,53
Louis Romero,39,18,1,71,79
Damon Santangelo,15,55,32,60,47
Aaron Tate,1,30,13,35,22
Michael Valencia,23,45,78,37,44
Jacqueline Mills,54,10,87,5,75
Ronald Streicher,1,92,59,5,25
Lorie Wahid,4,27,70,51,64
Kathleen Bowers,98,66,79,7,19
Victor Larrabee,48,2,40,13,6
Jason Baker,47,4,25,96,70
Mary Lowman,29,62,59,85,92
Tara Cabrera,26,69,9,27,12
Robert Ottinger,65,31,20,93,16
Annie Delargy,76,1,47,58,81
Pauline Phillips,95,74,35,66,69
Lisa Freeman,51,58,31,80,84
Joshua Rosales,89,26,67,94,93
Estela Crosby,20,25,12,71,77
Linda Peeden,62,30,43,67,57
Marie Whitmer,0,25,86,46,62
Ashley Brown,44,8,79,71,88
Gregory Rosebrough,89,74,30,93,79
George Bell,9,60,61,8,50
Ken Hecker,46,50,0,3,97
Mary Jimenez,46,56,15,8,50
Howard Bramblett,53,1,2,82,87
Anne Leven,6,4,80,77,41
James Gonzalez,92,92,75,77,28
Kenneth Nicely,17,60,97,89,9
Mary West,23,30,98,40,30
Oswaldo Binger,54,65,28,82,41
James Graham,14,27,34,29,25
Denise Howard,29,93,54,99,10
Eric Payne,70,72,16,4,38
James Sexton,44,83,57,25,4
Roberta Rivera,81,76,100,53,0
Patrick Hamilton,66,63,52,89,7
Tony Hodge,57,88,89,91,13
Rose Allen,78,81,31,9,50
Agnes Schwebach,45,12,100,0,32
Helen Marsden,61,54,58,4,97
Marilyn Larson,31,78,99,96,24
David Richardson,75,46,4,73,87
Laura Arndt,89,2,17,54,27
Ernie Orozco,8,81,66,51,79
Rebecca Whitmore,82,53,75,99,27
Byron Cole,43,96,52,88,74
Carmen Gipson,98,19,76,30,94
Adam Dougan,27,38,7,60,83
Jane Calderon,8,55,21,5,31
Gayle Leblanc,9,33,26,38,43
Phyllis Sanders,80,45,77,78,45
Michael Manning,47,69,87,21,68
Sylvia Mccowin,84,3,24,55,87
Abby Burnette,75,35,7,15,44
Keith Rahmani,7,39,34,86,97
Laura Coster,22,1,12,27,61
Timothy Burkett,28,28,21,10,99
Nettie Dent,27,53,55,25,65
Mark Mckeever,68,78,6,98,54
Annette Dubose,77,91,33,51,47
Mose Giannecchini,35,34,82,79,15
William Bristol,72,37,84,58,86
Pamela Labelle,49,73,12,71,29
Jacob Maisano,10,55,61,55,18
Mary Johnson,100,39,94,60,6
Frederick Lobue,57,92,33,93,59
Lenard Mccune,41,52,70,67,3
Patricia Colflesh,81,83,71,16,93
Patricia Jones,75,13,43,29,7
James Jones,67,86,16,29,60
George Harris,38,77,57,94,16
Alan Douglas,98,31,43,6,45
Enid Sammons,34,80,53,33,6
Raymond Baca,61,13,17,42,87
Charlotte Morris,90,2,0,97,69
Joan Burkholder,52,39,26,32,31
Mary Pfeffer,15,46,98,66,1
Ciara Zimmer,58,8,69,68,97
Michael Mercado,51,47,59,46,55
Kathleen Madrigal,95,27,7,51,89
Mary Cook,58,3,68,78,23
Russell Brinkhaus,47,97,7,97,17
Joy Lehnen,25,32,40,24,58
Tiffany Bachrach,100,18,81,66,55
Derrick Conn,39,88,45,79,24
Lindsay Ayling,51,74,16,19,52
Marcel Rowe,11,84,74,95,22
Tom Resner,75,38,26,99,81
Doris Baker,72,68,43,66,7
Bret Laliberte,19,96,26,6,100
Katie Mclaughlin,75,14,49,7,16
Helen Lambert,49,88,18,16,47
Natalie Smith,65,88,9,81,41
Donald Helgason,38,8,80,85,59
Wendell Sharpe,49,31,22,51,67
Colette Grubbs,97,71,22,100,68
Joseph Northrup,8,70,9,58,31
Christopher Stewart,13,79,19,74,39
Amy Schoch,80,26,50,87,100
Julie Brackett,27,12,12,55,60
Kevin Stanley,16,36,94,28,59
Frank Grustas,61,91,8,23,8
Charlie Shellum,1,90,13,76,32
Mary Roland,68,47,41,27,8
Evelyn Stein,46,54,8,23,8
Anthony Ford,82,7,33,53,11
Jose Crossno,93,17,53,80,13
Joan Hickerson,58,18,58,26,40
Manuel Haynes,49,48,71,51,69
Thomas Price,64,85,74,32,4
Rebecca Wayne,97,23,70,6,71
Carolyn Ballard,7,39,17,41,85
Giuseppe Dejackome,100,59,66,83,64
Jodie Crawford,4,1,40,85,30
Peggy Ortiz,16,48,53,45,62
Dena Hynes,90,85,39,74,19
Richard Long,69,22,25,71,41
Russell Vanauker,8,36,25,51,38
Robert Handy,53,44,6,6,33
Vincent Fox,5,0,57,10,86
Teresa Stark,53,6,17,93,41
Kenneth Williams,7,28,39,50,1
Howard Joseph,87,51,53,5,41
Deborah Colvin,54,67,90,50,15
Charles Stewart,47,34,91,15,17
Frankie Flake,84,22,38,88,1
Joe Livley,90,58,71,18,49
Lisa Przygocki,45,17,97,46,25
Angela Mcmillian,65,7,72,31,23
Joseph Flynt,35,28,9,17,51
William Allen,1,51,48,30,70
Alex Anderson,63,50,78,62,100
Donald Watson,55,39,5,18,42
Dwight Guers,40,60,67,5,73
Brian Beck,98,75,66,45,49
Debra Goebel,57,98,63,49,50
Erin Castellanos,86,43,93,61,62
David Boyd,55,97,18,22,12
Callie Estrada,39,96,28,80,18
Marsha Lagatta,91,41,32,70,93
Pauline Roberts,75,38,98,30,25
James Andrews,50,67,49,73,17
Madeline Jackson,76,81,25,3,99
Renata Fernandez,19,96,15,86,4
Jennifer Bishop,32,53,41,6,36
Benjamin Delossantos,5,48,4,30,77
Carlos Montondo,22,29,18,71,40
Nick Jackson,30,24,43,53,75
Troy Cooke,62,66,58,24,73
Arthur Martinez,56,64,32,72,74
Joseph Azim,1,63,73,34,88
Charlene Etheredge,64,2,29,28,71
Felicita Davis,21,29,5,79,9
Colleen Griffith,1,6,99,13,48
John Olivarria,33,51,99,17,69
Daniel Holliday,41,65,37,88,17
Don Baker,91,47,42,50,59
Rebekah Haynes,68,92,94,85,22
Nathan Shasteen,98,77,82,0,21
Jeff Guest,77,96,38,49,2
Timothy Chandler,36,13,70,53,1
Claude Martinez,52,47,12,43,0
Christopher Chapman,85,38,55,51,27
Lily Monson,53,54,37,7,55
Joseph Johnston,39,73,11,95,40
Peggy Knutson,4,83,70,17,87
Elsie Thompson,95,67,19,50,96
Sidney Nielson,22,70,84,16,43
Felisa Allison,9,75,73,45,21
Scott Doucet,100,37,86,29,45
Roberta Johnson,7,47,13,35,66
Cynthia Clark,30,63,96,38,60
Marilyn Ray,50,95,44,20,31
Robert Ball,65,31,38,22,89
Florence Erickson,18,6,73,67,6
Irving Burchard,39,28,15,16,1
Fernando Avina,96,95,15,21,4
Son Ward,52,68,60,64,20
Cassandra Petry,41,90,57,49,10
Emily Moore,58,21,68,72,32
Bill English,23,21,44,97,73
Christy Lybarger,47,26,24,87,99
Eric Magee,93,52,14,30,33
Bruce Burk,64,10,100,85,50
Myron Rojas,45,19,16,99,75
Christina Weir,85,30,83,59,9
Frederick Ha,43,2,48,12,12
Ashley Grayson,54,27,15,54,49
Cody Ness,47,78,20,73,31
Bonnie Williams,56,36,21,92,90
Jesse Tauscher,85,66,50,19,25
Karen Sargent,69,79,74,97,69
Effie Byrd,45,30,46,13,88
Bradley Craig,8,52,19,74,45
Rebecca Appling,68,24,16,45,65
Wendy Walkup,58,19,100,50,84
Gary Wade,10,27,28,35,17
Barbara Collins,23,8,52,89,60
Lisa Redford,63,54,53,38,98
Brian Jones,5,35,10,63,72
Rosemary Leblanc,68,22,69,19,61
Ramona Godin,51,43,76,9,21
Lewis Parsons,75,34,100,99,42
Marie Bass,4,64,48,90,69
Lena Wing,48,20,94,38,96
Josef Goodrich,77,92,65,2,24
Gayle Lowell,2,100,48,74,77
Nicholas Abels,98,43,86,6,71
Katherine Davis,92,91,85,80,25
Amber Jacobs,97,93,24,58,50
Thomas Willert,62,54,13,73,9
Lisa Shafer,84,90,90,37,72
Shannon Pearson,79,30,50,15,35
Warren Bell,41,2,22,88,95
Vance Knepper,63,15,95,69,23
Tammi Stumpff,93,77,9,21,55
Roy Kelly,60,49,71,26,82
June Carrillo,13,30,37,57,29
David Dukes,75,29,4,56,44
Nadine Justice,56,82,23,40,12
Maureen Mclain,64,51,38,30,11
Misty Moore,51,45,41,8,60
Shirley Phillips,60,92,47,33,69
John Margo,82,41,63,100,79
Pam Lyons,91,8,91,57,77
Gregory Forsman,17,47,11,50,47
Betty Salinas,63,50,82,47,25
Leo Stringham,10,84,56,64,40
Peter Doll,23,33,39,13,34
Gladys Smith,83,32,76,31,7
Maria Guttman,59,75,35,40,17
Stewart Baird,69,55,93,41,30
Thomas Hartwell,94,66,23,17,47
Laura Canales,3,14,87,2,52
Ruth Spears,7,97,25,9,20
Benjamin Rollins,80,22,46,35,87
Valerie Daniels,85,86,57,1,68
Roland Baca,65,28,59,9,29
Robert Gregg,51,64,13,94,98
Harry Thompson,15,44,50,46,11
Joseph Chavarria,80,38,22,87,94
John Gilchrest,100,56,1,78,40
Lois Levine,14,64,56,63,5
Kathy Wharton,94,26,43,46,63
John Hemrich,1,0,70,17,86
Jane Morton,67,82,26,33,85
Grady Bodie,35,73,58,3,67
Robert Saetern,61,94,10,17,77
David Tandy,88,61,97,25,52
Linda Snelson,83,86,89,14,84
Aubrey Morrow,11,6,1,65,66
Marty Carter,53,8,60,59,15
Linda Windish,67,85,38,26,13
Walter Kallenberg,21,11,23,43,27
Fred Fields,70,50,70,11,68
Denise Langham,30,63,21,85,88
Renee Stevenson,46,92,73,55,75
James Verhaag,94,29,90,44,69
Sarah Heister,76,51,81,72,39
Robert Damm,17,59,3,56,83
David Doerr,39,92,4,25,64
Nichole Guerrero,79,71,69,56,68
Monroe Pullum,54,89,39,42,79
Kevin Spegal,97,88,24,81,79
Donna Shepherd,3,100,39,14,79
Maurice Kent,99,59,91,18,51
Betty Dixon,90,68,33,18,79
Patrick Dorris,27,93,8,10,50
Marilyn Mash,3,96,47,20,100
Kara Gilcrease,89,87,15,35,6
Silva Dejesus,77,83,36,96,2
Roberto Arndt,28,92,46,61,56
Crystal Davenport,5,52,22,28,3
Karen Peele,88,15,29,5,37
Arnold Simms,17,12,15,25,61
Hildegard Burke,46,15,4,21,8
Brent Struck,16,12,59,75,53
Kent Pitzer,77,50,24,54,71
Dennis Pimentel,50,53,9,69,55
Jose Nixon,34,84,59,50,39
Mildred Lindeman,67,7,53,49,16
Deborah Field,17,32,60,47,14
Alice Garcia,20,51,88,29,18
Matthew Douglas,37,70,3,89,59
Lillie Zabawa,36,44,74,99,70
Christina Mcconnel,53,56,93,29,84
George Smith,28,44,61,5,71
Joan Martinez,18,5,78,81,27
Mary Castleman,40,83,66,22,62
Meredith Kartchner,39,83,8,5,66
Joyce Lawrence,68,13,90,22,53
Kristen Thompson,17,6,0,9,18
Victor Frontz,59,13,83,33,10
Beverly Helquist,60,2,52,29,0
Emma Skibbe,86,89,93,8,18
Linda Lawrence,54,83,45,53,29
Lisa Rosado,0,71,74,4,57
Benny Ferrell,71,11,66,35,8
Jacob Hernandez,0,26,96,3,91
Beulah Currin,50,77,2,77,91
Ray Newman,34,61,14,95,3
Gertrude May,77,79,65,12,32
Jennifer Mcdaniels,78,4,33,39,57
Ruth Myers,69,63,55,24,96
Suzanne Collins,64,41,86,94,12
Douglas Ewing,13,80,92,49,22
Ernest Pinder,21,49,77,98,28
Michael Mccreary,24,35,100,66,43
Jennifer Waldal,95,6,54,90,80
Sang Johnson,55,97,48,41,69
Elizabeth Devotie,89,37,62,43,19
Sarah Davis,100,50,92,58,12
Darlene Cowan,2,12,2,56,48
Tara Baker,30,80,83,22,94
Albert Messer,77,35,34,80,41
Stephen Bolden,15,93,7,1,17
Carolyn Bascomb,80,88,40,58,97
Hattie Martinez,55,26,82,73,22
Denise Buie,25,6,88,13,24
Margaret Skidmore,7,97,24,53,79
Lisa Kull,24,24,35,53,46
Jesse Strickland,29,61,27,75,26
Pamela Simmons,0,75,41,87,60
James Sepulveda,59,94,13,25,75
Carolyn Grupe,98,89,84,91,41
Vincent Hansen,65,12,39,80,95
Mildred Birch,42,67,81,33,59
Rebecca Zelechowski,2,68,55,76,89
Martin Pelzer,22,2,52,33,91
Jennifer Whatley,58,50,2,97,4
Norma Smith,70,76,14,56,84
Adam Puffinberger,6,100,41,11,76
Corine Lamb,12,66,26,77,78
Damon Johnson,23,50,97,98,0
Francisca Chen,77,36,36,100,93
Paul Vanmeter,86,100,42,9,33
Stephen Ibanez,31,9,88,56,33
Clyde Townsend,100,69,79,60,85
Pamela Shelton,19,71,89,29,24
Daniel Laford,14,9,40,14,99
Rebekah Anderson,25,74,52,22,37
David Robinson,9,14,25,12,32
Alton Flynn,85,83,9,82,95
Debra Churchill,77,55,70,75,78
Carrie Isola,23,3,89,67,50
Marie Venhorst,43,26,23,98,33
Shawn Wyckoff,31,4,45,36,93
Allen Alexander,86,63,62,26,97
Janet Baker,71,41,75,33,73
Peter Small,3,31,20,93,37
Larry Barnes,59,85,96,34,78
Jerry Gadwah,20,2,59,48,57
Justin Teneyck,63,31,40,67,17
Ashley Wilson,21,0,7,94,50
Joan Hoffman,46,60,81,45,67
Anne Wheeler,85,23,8,33,21
Russell Duncan,4,43,90,10,45
Diane Rose,78,21,84,43,52
Allan Cisneros,82,60,11,93,11
Jeanie Raulston,9,52,71,7,86
Andrew Dafonte,79,3,50,58,30
John Villegas,59,67,10,19,99
Randy Babin,15,44,63,44,41
Joseph Pelland,84,90,21,73,89
Pamela Gravois,53,24,8,66,23
John Morley,80,66,47,83,57
Maricela Coyle,3,7,41,83,42
Dawn Cobb,48,28,70,20,58
Janet Byrne,35,54,94,58,12
Joan Corliss,28,43,47,44,39
Mike Moses,24,71,41,57,10
Edwin Walker,85,66,18,61,22
Lori Thompson,8,64,59,2,47
Leslie Mendez,42,12,5,30,97
Jae Lecy,6,16,97,40,28
Janet Nguyen,17,57,3,26,90
Julia Nason,52,90,25,88,87
Deborah Caruthers,22,44,18,54,36
George Smith,85,59,23,15,7
Tina Buhmann,1,72,38,76,44
Christian Humble,14,5,97,92,77
Cora Rose,35,17,53,57,94
Peter Echols,74,17,21,83,53
Christopher Soto,87,75,85,99,24
Rodney Baima,60,79,61,23,51
Sharon Junes,26,72,11,86,64
Janet Carrara,63,28,15,78,3
Latoya Rea,19,23,94,57,25
Arthur Jeske,48,46,38,88,99
Marilyn Williams,70,53,65,65,4
Charles Henderson,47,68,100,79,85
Barbara Sloat,72,47,2,32,33
